/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully load weights from /Users/ValenXie/assignment-2022fall/assignment3/core/checkpoint-expert.pkl!
Generated 1000/30000 steps from the expert. Average episode reward: 171.310, success rate: 0.058
Generated 2000/30000 steps from the expert. Average episode reward: 168.621, success rate: 0.081
Generated 3000/30000 steps from the expert. Average episode reward: 165.721, success rate: 0.090
Generated 30000 steps from the expert. Average episode reward: 165.721, success rate: 0.090
Start training!
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
===== gail Training Iteration 40 =====:
  adv_mean: null
  discriminator_loss: 0.29159514350004684
  entropy: 0.30754624414138304
  episode_reward: 97.39632397788799
  frame_per_second: 86
  gail_reward: 0.059544005770331775
  grad_norm: 1.4810488577072436
  iteration: 40
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail
  policy_loss: -0.05938138083483164
  ratio: 1.0143101614255172
  success_rate: 0.02
  total_episodes: 9925
  total_loss: -0.05938138105930426
  total_steps: 820000
  total_time: 9513.86746096611

Trainer is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail/checkpoint-iter40.pkl>. Progress is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail/progress.csv>.
===== gail Training Iteration 41 =====:
  adv_mean: null
  discriminator_loss: 0.29627397851302073
  entropy: 0.3100034383818125
  episode_reward: 113.83755976237124
  frame_per_second: 86
  gail_reward: 0.09379257870217164
  grad_norm: 2.355237468236532
  iteration: 41
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail
  policy_loss: -0.0922508964792658
  ratio: 1.0066967173264576
  success_rate: 0.01
  total_episodes: 10076
  total_loss: -0.0922508965079219
  total_steps: 840000
  total_time: 9696.425379037857

===== gail Training Iteration 42 =====:
  adv_mean: null
  discriminator_loss: 0.29337587140691584
  entropy: 0.34514557875883883
  episode_reward: 100.11466504242512
  frame_per_second: 87
  gail_reward: 0.08088047060255821
  grad_norm: 2.071289516870792
  iteration: 42
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail
  policy_loss: -0.08013241729484155
  ratio: 1.0029733076309546
  success_rate: 0.01
  total_episodes: 10246
  total_loss: -0.08013241745722599
  total_steps: 860000
  total_time: 9884.376899957657

===== gail Training Iteration 43 =====:
  adv_mean: null
  discriminator_loss: 0.28821510108999715
  entropy: 0.27110342705287993
  episode_reward: 103.60437337707434
  frame_per_second: 87
  gail_reward: 0.06470771008290542
  grad_norm: 1.0875959277917178
  iteration: 43
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail
  policy_loss: -0.0644259736323968
  ratio: 1.0052321469936616
  success_rate: 0.03
  total_episodes: 10406
  total_loss: -0.06442597375179712
  total_steps: 880000
  total_time: 10082.808943986893

===== gail Training Iteration 44 =====:
  adv_mean: null
  discriminator_loss: 0.28792277670059446
  entropy: 0.23193907172729572
  episode_reward: 104.7619674710857
  frame_per_second: 87
  gail_reward: 0.08201934816554571
  grad_norm: 2.066027104548919
  iteration: 44
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail
  policy_loss: -0.08082227374498661
  ratio: 1.0059600920249254
  success_rate: 0.01
  total_episodes: 10570
  total_loss: -0.08082227386916295
  total_steps: 900000
  total_time: 10289.434466838837

===== gail Training Iteration 45 =====:
  adv_mean: null
  discriminator_loss: 0.28671150119640887
  entropy: 0.1442159989162181
  episode_reward: 113.47348162754122
  frame_per_second: 87
  gail_reward: 0.08564228750765324
  grad_norm: 2.973207824046795
  iteration: 45
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail
  policy_loss: -0.0841721257720238
  ratio: 1.003948300312727
  success_rate: 0.02
  total_episodes: 10729
  total_loss: -0.08417212581978395
  total_steps: 920000
  total_time: 10455.613306999207

===== gail Training Iteration 46 =====:
  adv_mean: null
  discriminator_loss: 0.2796125694345205
  entropy: 0.18516148662027448
  episode_reward: 109.59432342850211
  frame_per_second: 88
  gail_reward: 0.05943142119317483
  grad_norm: 2.2831188588570326
  iteration: 46
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail
  policy_loss: -0.058832470131799194
  ratio: 1.004228896361131
  success_rate: 0.01
  total_episodes: 10888
  total_loss: -0.05883247038970391
  total_steps: 940000
  total_time: 10632.216377019882

===== gail Training Iteration 47 =====:
  adv_mean: null
  discriminator_loss: 0.27395489076391244
  entropy: 0.14997770823478604
  episode_reward: 105.44861875524514
  frame_per_second: 88
  gail_reward: 0.07790765196849138
  grad_norm: 2.544658583861131
  iteration: 47
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail
  policy_loss: -0.0773407382842822
  ratio: 1.001826950831291
  success_rate: 0.01
  total_episodes: 11052
  total_loss: -0.07734073809324167
  total_steps: 960000
  total_time: 10844.655946016312

===== gail Training Iteration 48 =====:
  adv_mean: null
  discriminator_loss: 0.27295777060282533
  entropy: 0.16721293763854564
  episode_reward: 109.02318575587321
  frame_per_second: 88
  gail_reward: 0.07690389693165436
  grad_norm: 2.0325657272950197
  iteration: 48
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail
  policy_loss: -0.07550916330745587
  ratio: 1.0036055409755462
  success_rate: 0.03
  total_episodes: 11216
  total_loss: -0.07550916342208018
  total_steps: 980000
  total_time: 11012.778105974197

===== gail Training Iteration 49 =====:
  adv_mean: null
  discriminator_loss: 0.26456340701343156
  entropy: 0.13188218675100077
  episode_reward: 106.61178228847217
  frame_per_second: 89
  gail_reward: 0.07923061180955325
  grad_norm: 2.3246292780607174
  iteration: 49
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail
  policy_loss: -0.07946456782519817
  ratio: 1.0000219209071917
  success_rate: 0.02
  total_episodes: 11378
  total_loss: -0.07946456785385425
  total_steps: 1000000
  total_time: 11152.372290849686

===== gail Training Iteration 50 =====:
  adv_mean: null
  discriminator_loss: 0.26321383812106575
  entropy: 0.11864046344432072
  episode_reward: 102.10085217460845
  frame_per_second: 90
  gail_reward: 0.10721834301948548
  grad_norm: 2.695136447976797
  iteration: 50
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail
  policy_loss: -0.10573648140789607
  ratio: 0.9994746704132129
  success_rate: 0.03
  total_episodes: 11545
  total_loss: -0.1057364819619136
  total_steps: 1020000
  total_time: 11279.583531141281

Trainer is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail/checkpoint-iter50.pkl>. Progress is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-20Env-v0/gail/progress.csv>.
