/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully load weights from /Users/ValenXie/assignment-2022fall/assignment3/core/checkpoint-expert.pkl!
Generated 1000/30000 steps from the expert. Average episode reward: 126.225, success rate: 0.000
Generated 2000/30000 steps from the expert. Average episode reward: 140.274, success rate: 0.008
Generated 3000/30000 steps from the expert. Average episode reward: 140.530, success rate: 0.010
Generated 30000 steps from the expert. Average episode reward: 140.530, success rate: 0.010
Start training!
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
===== gail Training Iteration 40 =====:
  adv_mean: null
  discriminator_loss: 0.2808680286583228
  entropy: 0.27996455054634656
  episode_reward: 91.07704463625141
  frame_per_second: 68
  gail_reward: 0.040273905855913956
  grad_norm: 0.9609241489416513
  iteration: 40
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.04031924918676034
  ratio: 1.0026381088372989
  success_rate: 0.0
  total_episodes: 11070
  total_loss: -0.04031924930616067
  total_steps: 820000
  total_time: 11925.089955806732

Trainer is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/checkpoint-iter40.pkl>. Progress is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/progress.csv>.
===== gail Training Iteration 41 =====:
  adv_mean: null
  discriminator_loss: 0.2864294610917568
  entropy: 0.268633051827932
  episode_reward: 86.6302728321066
  frame_per_second: 65
  gail_reward: 0.10055258669532262
  grad_norm: 3.903459738768064
  iteration: 41
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.09985300987385787
  ratio: 1.0033443120809702
  success_rate: 0.0
  total_episodes: 11247
  total_loss: -0.09985300942491263
  total_steps: 840000
  total_time: 12798.18583202362

===== gail Training Iteration 42 =====:
  adv_mean: null
  discriminator_loss: 0.28426415900198315
  entropy: 0.3423524499703676
  episode_reward: 95.72610682264127
  frame_per_second: 66
  gail_reward: 0.08276066063688352
  grad_norm: 2.0985681264828413
  iteration: 42
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.08237085913618405
  ratio: 1.002592273018299
  success_rate: 0.0
  total_episodes: 11421
  total_loss: -0.08237085879231111
  total_steps: 860000
  total_time: 12862.01814198494

===== gail Training Iteration 43 =====:
  adv_mean: null
  discriminator_loss: 0.2841200916430889
  entropy: 0.2878996156156063
  episode_reward: 95.18821355867186
  frame_per_second: 68
  gail_reward: 0.04869329035759736
  grad_norm: 2.8180033686833506
  iteration: 43
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.04898799664508074
  ratio: 1.002859261402717
  success_rate: 0.0
  total_episodes: 11590
  total_loss: -0.048987996640304725
  total_steps: 880000
  total_time: 12915.514046907425

===== gail Training Iteration 44 =====:
  adv_mean: null
  discriminator_loss: 0.2857625797008857
  entropy: 0.2842764287136304
  episode_reward: 105.44654651293713
  frame_per_second: 69
  gail_reward: 0.06246294091718319
  grad_norm: 2.0615584581326214
  iteration: 44
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.06133708100861464
  ratio: 1.0142231872448555
  success_rate: 0.0
  total_episodes: 11753
  total_loss: -0.061337080917870386
  total_steps: 900000
  total_time: 12967.756993055344

===== gail Training Iteration 45 =====:
  adv_mean: null
  discriminator_loss: 0.2791329430655027
  entropy: 0.31200108558703693
  episode_reward: 97.38666717463977
  frame_per_second: 70
  gail_reward: 0.0831374147381538
  grad_norm: 4.793637184607677
  iteration: 45
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.08153226521725838
  ratio: 1.002042995737149
  success_rate: 0.0
  total_episodes: 11923
  total_loss: -0.08153226527457054
  total_steps: 920000
  total_time: 13019.525230884552

===== gail Training Iteration 46 =====:
  adv_mean: null
  discriminator_loss: 0.27656603219608467
  entropy: 0.2894585515635136
  episode_reward: 115.49116379932946
  frame_per_second: 71
  gail_reward: 0.08097174907915103
  grad_norm: 2.1920636059382024
  iteration: 46
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.08122673804561296
  ratio: 1.0060214002927144
  success_rate: 0.0
  total_episodes: 12083
  total_loss: -0.08122673792143663
  total_steps: 940000
  total_time: 13070.502812862396

===== gail Training Iteration 47 =====:
  adv_mean: null
  discriminator_loss: 0.27655903591941566
  entropy: 0.24368445340735026
  episode_reward: 118.16530422035753
  frame_per_second: 73
  gail_reward: 0.09401687766687992
  grad_norm: 2.666510090766809
  iteration: 47
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.09287467585542263
  ratio: 1.0021428090639604
  success_rate: 0.02
  total_episodes: 12234
  total_loss: -0.09287467644764827
  total_steps: 960000
  total_time: 13119.893263816833

===== gail Training Iteration 48 =====:
  adv_mean: null
  discriminator_loss: 0.279402711108709
  entropy: 0.27295680478788337
  episode_reward: 112.6180822030909
  frame_per_second: 74
  gail_reward: 0.09487703099655799
  grad_norm: 2.8690571097227244
  iteration: 48
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.09380187114270834
  ratio: 1.0007549626704975
  success_rate: 0.0
  total_episodes: 12393
  total_loss: -0.09380187110450024
  total_steps: 980000
  total_time: 13168.929861783981

===== gail Training Iteration 49 =====:
  adv_mean: null
  discriminator_loss: 0.27509584670456555
  entropy: 0.3086919240940076
  episode_reward: 107.53688915913798
  frame_per_second: 75
  gail_reward: 0.11539419473936925
  grad_norm: 5.92588675511189
  iteration: 49
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.11438561192689797
  ratio: 0.9981357906873409
  success_rate: 0.0
  total_episodes: 12556
  total_loss: -0.11438561145884868
  total_steps: 1000000
  total_time: 13217.769957780838

===== gail Training Iteration 50 =====:
  adv_mean: null
  discriminator_loss: 0.28421129643535004
  entropy: 0.292685233333554
  episode_reward: 109.28062593618097
  frame_per_second: 76
  gail_reward: 0.11074270786574254
  grad_norm: 3.136111427576114
  iteration: 50
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.10839385891763063
  ratio: 0.9947344138836249
  success_rate: 0.0
  total_episodes: 12715
  total_loss: -0.10839385938567993
  total_steps: 1020000
  total_time: 13266.933324813843

Trainer is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/checkpoint-iter50.pkl>. Progress is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/progress.csv>.
